blockNumber,confirmations,Month,Day,Hour,mean_value_received,variance_value_received,total_received,time_diff_first_last_received,total_tx_sent,total_tx_sent_malicious,total_tx_sent_unique,total_tx_sent_malicious_unique,total_tx_received_malicious_unique,Fraud,tx_type_0x0_ratio,tx_type_0x1_ratio,tx_type_0x2_ratio,tx_type_0x3_ratio,tx_type_0x4_ratio,contract_deploy_tx_count,contract_deploy_tx_ratio
19830697,35699,5,9,6,0.0842392024381043,0.0344684110324226,13.394033187658586,625.4894328703704,62.0,0.0,1.0,0.0,0.0,0,0.3393665158371041,0.0,0.6606334841628959,0.0,0.0,0,0.0
18152569,1713759,9,17,1,0.045,0.0,0.045,0.0,1526.0,0.0,625.0,0.0,0.0,0,0.12380952380952381,0.0,0.8761904761904762,0.0,0.0,0,0.0
12023898,7842359,3,12,13,0.0,0.0,0.0,0.0,793.0,577.0,388.0,287.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
19730685,135530,4,25,6,0.0294327791213595,0.0372714193630644,8.329476491344742,104.63458333333334,463.0,0.0,355.0,0.0,0.0,0,0.24183006535947713,0.006535947712418301,0.7516339869281046,0.0,0.0,0,0.0
18524729,1341356,11,8,4,0.123287207645792,0.012439485465545,17.876645108639842,223.7633333333333,155.0,0.0,1.0,0.0,0.0,0,0.21487603305785125,0.008264462809917356,0.7768595041322314,0.0,0.0,0,0.0
17186243,2680186,5,4,8,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0,0.13131313131313133,0.0,0.8686868686868687,0.0,0.0,0,0.0
16737578,3128810,3,2,1,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0,0.20454545454545456,0.0,0.7954545454545454,0.0,0.0,0,0.0
19044919,821373,1,20,1,0.0997777693622652,0.0066522829614932,11.773776784747303,875.9136921296297,216.0,0.0,10.0,0.0,0.0,0,0.14563106796116504,0.0,0.8543689320388349,0.0,0.0,0,0.0
10624887,9241426,8,9,9,10.124387636174072,210.1253799333253,718.8315221683591,2124.068599537037,388.0,0.0,124.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
19562340,304049,4,1,17,0.0,0.0,0.0,0.0,1595.0,0.0,674.0,0.0,0.0,0,0.2085889570552147,0.0,0.7607361963190185,0.03067484662576687,0.0,0,0.0
19369592,496680,3,5,14,0.07688859,0.0079206092834522,0.38444295,395.7061111111111,4.0,0.0,3.0,0.0,0.0,0,0.1497584541062802,0.0,0.8502415458937198,0.0,0.0,0,0.0
19470660,395874,3,19,18,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0,0.1043956043956044,0.0,0.8956043956043956,0.0,0.0,0,0.0
19707418,159033,4,22,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0,0.09210526315789473,0.0,0.9035087719298246,0.0043859649122807015,0.0,0,0.0
14460396,5405909,3,26,7,0.379984784111635,1.6107964584119807,125.01499397272792,2254.177025462963,2151.0,0.0,346.0,0.0,0.0,0,0.0942622950819672,0.0,0.9057377049180327,0.0,0.0,0,0.0
19355671,510544,3,3,15,0.796647460625,1.8785362964801708,101.97087496,542.8754166666666,828.0,0.0,435.0,0.0,0.0,0,0.13740458015267176,0.0,0.8625954198473282,0.0,0.0,0,0.0
18151274,1714873,9,16,21,0.3018457269565976,0.1435643827097255,13.884903440003493,907.028136574074,918.0,0.0,36.0,0.0,0.0,0,0.14772727272727273,0.0,0.8522727272727273,0.0,0.0,0,0.0
19716287,150075,4,23,6,0.2766048981598324,0.1296603796780362,4.978888166876985,836.4833912037037,46.0,0.0,12.0,0.0,0.0,0,0.15083798882681565,0.00558659217877095,0.8435754189944135,0.0,0.0,0,0.0
17990154,1876260,8,25,7,0.120333333333334,0.0248803333333331,0.361000000000002,245.86513888888888,9.0,0.0,9.0,0.0,0.0,0,0.11224489795918367,0.0,0.8877551020408163,0.0,0.0,0,0.0
17834707,2031559,8,3,13,1.2196608088085437,2.690488384210948,53.66507558757592,541.9355208333334,432.0,0.0,162.0,0.0,0.0,0,0.07878787878787878,0.0,0.9212121212121213,0.0,0.0,0,0.0
16962452,2903852,4,2,16,0.2100547654737395,0.0194377369657827,17.854655065267856,491.00458333333336,75.0,0.0,15.0,0.0,0.0,0,0.06995884773662552,0.0,0.9300411522633745,0.0,0.0,0,0.0
17789983,2076528,7,28,7,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0,0.17834394904458598,0.0,0.821656050955414,0.0,0.0,0,0.0
13213014,6653325,9,12,20,2.1518259866418994,24.062928518166583,518.5900627806977,1013.610625,504.0,0.0,128.0,0.0,0.0,0,0.41914191419141916,0.0,0.5808580858085809,0.0,0.0,0,0.0
19021444,844643,1,16,19,0.0521045775,0.0109743757215834,0.41683662,389.7613888888889,8.0,0.0,7.0,0.0,0.0,0,0.16184971098265896,0.011560693641618497,0.8265895953757225,0.0,0.0,0,0.0
19623825,242655,4,10,7,0.0576470667075746,0.0011046551138785,0.4035294669530225,12.630972222222224,19.0,0.0,3.0,0.0,0.0,0,0.10734463276836158,0.0,0.8870056497175142,0.005649717514124294,0.0,0,0.0
13863526,6002692,12,23,20,0.3969638511653217,0.9335132045943456,44.459951330516034,1250.9134143518518,354.0,0.0,59.0,0.0,0.0,0,0.343042071197411,0.0,0.656957928802589,0.0,0.0,0,0.0
19591156,275136,4,5,17,0.0,0.0,0.0,0.0,277.0,0.0,59.0,0.0,0.0,0,0.066006600660066,0.0,0.9306930693069307,0.0033003300330033004,0.0,0,0.0
17507468,2358740,6,18,15,0.0780445182603009,0.0291968933981908,4.838760132138656,468.8516666666667,28.0,0.0,1.0,0.0,0.0,0,0.15527950310559005,0.0,0.84472049689441,0.0,0.0,0,0.0
14677342,5189022,4,29,5,0.5349385436957236,1.7074864307779034,33.16618970913486,905.9461689814816,698.0,1.0,256.0,1.0,0.0,0,0.37962962962962965,0.0,0.6203703703703703,0.0,0.0,0,0.0
19307471,558904,2,25,22,1.3550182666666668,0.218343209758841,4.0650548,10.005972222222224,11.0,0.0,11.0,0.0,0.0,0,0.11678832116788321,0.0072992700729927005,0.8759124087591241,0.0,0.0,1,0.0072992700729927005
12037710,7828799,3,14,16,0.0,0.0,0.0,0.0,51.0,0.0,38.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
18849367,1017165,12,23,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.2838709677419355,0.0,0.7161290322580646,0.0,0.0,0,0.0
18727512,1138588,12,6,13,1.818157669,4.67241758160066,18.18157669,129.0247222222222,25.0,0.0,15.0,0.0,0.0,0,0.033112582781456956,0.0,0.9668874172185431,0.0,0.0,1,0.006622516556291391
15308184,4557979,8,9,13,0.5196687809655074,0.2382572641469896,23.38509514344783,592.7655324074074,306.0,0.0,34.0,0.0,0.0,0,0.09620991253644315,0.0,0.9037900874635568,0.0,0.0,1,0.0029154518950437317
18027473,1838589,8,30,12,0.0975593951691247,0.0150604816461134,4.78041036328711,435.9411111111111,66.0,0.0,31.0,0.0,0.0,0,0.16770186335403728,0.006211180124223602,0.8260869565217391,0.0,0.0,1,0.006211180124223602
16573783,3292605,2,7,1,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0,0.1223021582733813,0.0,0.8776978417266187,0.0,0.0,1,0.007194244604316547
18631089,1235381,11,23,1,0.8459057630444969,1.0084610792565698,161.5680007414989,564.7969444444444,623.0,0.0,71.0,0.0,0.0,0,0.0684931506849315,0.0,0.9315068493150684,0.0,0.0,0,0.0
18848986,1017546,12,23,14,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0,0.1223021582733813,0.007194244604316547,0.8705035971223022,0.0,0.0,0,0.0
15273527,4592786,8,4,3,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0,0.1906779661016949,0.0,0.809322033898305,0.0,0.0,1,0.00423728813559322
15341440,4524961,8,14,18,0.058,0.0025226666666666,0.9280000000000002,674.9679629629629,52.0,0.0,34.0,0.0,0.0,0,0.07865168539325842,0.0,0.9213483146067416,0.0,0.0,0,0.0
13646785,6219671,11,19,17,0.5312423650995384,0.928489060501414,43.561873938162144,1050.1107060185186,562.0,0.0,110.0,0.0,0.0,0,0.4034582132564842,0.0,0.5965417867435159,0.0,0.0,1,0.002881844380403458
18450666,1415419,10,28,19,2.825387663041405,62.16210734654047,48.03159027170389,785.1813078703703,267.0,0.0,48.0,0.0,0.0,0,0.23972602739726026,0.0,0.7602739726027398,0.0,0.0,0,0.0
19478070,388464,3,20,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.04054054054054054,0.0,0.9594594594594594,0.0,0.0,0,0.0
9857731,10008391,4,12,13,0.7376944763970473,3.713360365262984,727.3667537274887,1654.890925925926,745.0,0.0,7.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0048543689320388345
16474707,3391681,1,24,5,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0,0.2523364485981308,0.0,0.7476635514018691,0.0,0.0,0,0.0
16008314,3858175,11,20,2,0.0787921118259314,0.0018525219675397,61.69422355970431,762.1916898148148,389.0,0.0,1.0,0.0,0.0,0,0.19727891156462585,0.0,0.8027210884353742,0.0,0.0,0,0.0
18997271,869239,1,13,10,0.0,0.0,0.0,0.0,471.0,0.0,86.0,0.0,0.0,0,0.12738853503184713,0.0,0.8726114649681529,0.0,0.0,0,0.0
19511476,355042,3,25,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.11904761904761904,0.0,0.8809523809523809,0.0,0.0,0,0.0
15105294,4760955,7,9,0,0.9995721727403998,14.280313627174994,277.88106402183115,1066.3243402777778,1281.0,0.0,88.0,0.0,0.0,0,0.06840390879478828,0.0,0.9315960912052117,0.0,0.0,0,0.0
10597266,9268856,8,5,3,0.7376944763970473,3.713360365262984,727.3667537274887,1654.890925925926,745.0,0.0,7.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
16536661,3329659,2,1,21,0.0,0.0,0.0,0.0,1603.0,1.0,716.0,1.0,0.0,0,0.05232558139534884,0.005813953488372093,0.9418604651162791,0.0,0.0,0,0.0
19704176,162046,4,21,13,0.0,0.0,0.0,0.0,1777.0,6.0,212.0,5.0,0.0,0,0.11538461538461539,0.0,0.8846153846153846,0.0,0.0,0,0.0
18512672,1353620,11,6,11,0.0997777693622652,0.0066522829614932,11.773776784747303,875.9136921296297,216.0,0.0,10.0,0.0,0.0,0,0.12962962962962962,0.0,0.8703703703703703,0.0,0.0,0,0.0
18570372,1296154,11,14,13,1.1623174415383828,2.17828051150001,37.19415812922825,115.90222222222222,289.0,0.0,17.0,0.0,0.0,0,0.11042944785276074,0.0,0.8895705521472392,0.0,0.0,0,0.0
19417583,448782,3,12,7,0.045,0.0,0.045,0.0,1526.0,0.0,625.0,0.0,0.0,0,0.13864306784660768,0.0,0.8613569321533924,0.0,0.0,1,0.0029498525073746312
15160994,4705531,7,17,15,0.6781660585411468,4.209991286134548,134.9550456496882,1125.2037268518518,1070.0,0.0,370.0,0.0,0.0,0,0.10661764705882353,0.0,0.8933823529411765,0.0,0.0,0,0.0
15629593,4236610,9,28,4,0.127776700076554,0.1030145958371101,133.3988748799224,905.2295949074074,2160.0,0.0,428.0,0.0,0.0,0,0.30952380952380953,0.0,0.6904761904761905,0.0,0.0,0,0.0
15254734,4611561,8,1,5,0.0,0.0,0.0,0.0,147.0,0.0,1.0,0.0,0.0,0,0.03214285714285714,0.0,0.9678571428571429,0.0,0.0,0,0.0
19394101,472212,3,9,0,0.04776,0.000234023,0.2388,302.74125,6.0,0.0,2.0,0.0,0.0,0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0,0.0
12723445,7142665,6,28,15,0.6559464392571895,1.8649460117777783,106.91926959892189,1150.568020833333,1237.0,0.0,183.0,0.0,0.0,0,0.9835164835164835,0.016483516483516484,0.0,0.0,0.0,0,0.0
19148700,717463,2,3,15,0.3349269681740296,0.1877325201719731,9.0430281406988,928.3728935185184,33.0,0.0,23.0,0.0,0.0,0,0.16455696202531644,0.0,0.8354430379746836,0.0,0.0,0,0.0
19471122,395412,3,19,20,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0,0.0
15162950,4703532,7,17,22,0.1948685976350715,0.307457147752825,73.8551985036921,896.8354861111111,1364.0,0.0,106.0,0.0,0.0,0,0.2087912087912088,0.0,0.7912087912087912,0.0,0.0,0,0.0
14815708,5050554,5,21,6,50.26343773665965,2722.752315561672,2312.118135886344,13.039212962962964,34.0,0.0,1.0,0.0,0.0,0,0.3087818696883853,0.0,0.6912181303116147,0.0,0.0,0,0.0
19482445,384089,3,21,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.04885057471264368,0.0,0.9511494252873564,0.0,0.0,0,0.0
17899905,1966231,8,12,16,0.0594746014668583,0.0071056249849214,11.89492029337166,1108.1950694444445,372.0,0.0,61.0,0.0,0.0,0,0.2422680412371134,0.010309278350515464,0.7474226804123711,0.0,0.0,0,0.0
19441961,424573,3,15,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.1895734597156398,0.0,0.8104265402843602,0.0,0.0,0,0.0
15634124,4232195,9,28,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.07142857142857142,0.0,0.9285714285714286,0.0,0.0,0,0.0
17162282,2704147,4,30,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.1623931623931624,0.017094017094017096,0.8205128205128205,0.0,0.0,2,0.017094017094017096
19351407,514991,3,3,1,0.0044964721661394,9.701469564139369e-07,0.0089929443322788,20.99486111111111,2.0,0.0,1.0,0.0,0.0,0,0.10344827586206896,0.0,0.896551724137931,0.0,0.0,0,0.0
18902304,964082,12,31,1,0.038001358790148,0.0008472971803813,11.856423942526195,838.243761574074,224.0,0.0,1.0,0.0,0.0,0,0.23809523809523808,0.005952380952380952,0.7559523809523809,0.0,0.0,0,0.0
14124491,5741897,2,2,4,34.66117941578856,19232.85653392978,658.5624088999826,504.1990856481481,237.0,0.0,25.0,0.0,0.0,0,0.13043478260869565,0.0,0.8695652173913043,0.0,0.0,1,0.005434782608695652
19852593,13925,5,12,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0661764705882353,0.0,0.9191176470588235,0.014705882352941176,0.0,0,0.0
14723018,5143195,5,6,10,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0,0.09565217391304348,0.0,0.9043478260869565,0.0,0.0,0,0.0
16251222,3614921,12,24,1,0.14125,0.0297729166666666,0.5650000000000001,442.5057523148148,21.0,0.0,1.0,0.0,0.0,0,0.10909090909090909,0.0,0.8909090909090909,0.0,0.0,0,0.0
19747073,119022,4,27,13,0.7002370622350805,2.111314413776283,63.02133560115725,737.8781018518519,260.0,0.0,34.0,0.0,0.0,0,0.15925925925925927,0.0,0.837037037037037,0.003703703703703704,0.0,0,0.0
16958741,2907704,4,2,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.23157894736842105,0.0,0.7684210526315789,0.0,0.0,0,0.0
17188082,2678347,5,4,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.017241379310344827,0.0,0.9827586206896551,0.0,0.0,0,0.0
19087142,779169,1,26,0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0,0.11827956989247312,0.0,0.8817204301075269,0.0,0.0,0,0.0
17037600,2828634,4,13,8,2.3501419394434,13.006787626556024,14.100851636660398,1030.061099537037,63.0,3.0,5.0,3.0,0.0,0,0.18461538461538463,0.0,0.8153846153846154,0.0,0.0,0,0.0
13663719,6202431,11,22,9,2.80293824701507,14.485907595230596,123.32928286866309,868.3696759259259,204.0,0.0,41.0,0.0,0.0,0,0.2,0.0,0.8,0.0,0.0,0,0.0
16648505,3217834,2,17,12,1.467217094109318,2.744608661409357,19.073822223421136,333.77694444444444,16.0,0.0,1.0,0.0,0.0,0,0.17557251908396945,0.0,0.8244274809160306,0.0,0.0,0,0.0
19471421,395113,3,19,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.1165644171779141,0.0,0.8834355828220859,0.0,0.0,0,0.0
19675298,190992,4,17,12,0.0346351591496296,0.0038185931842642,1.0390547744888905,1446.1117824074074,68.0,0.0,42.0,0.0,0.0,0,0.10144927536231885,0.0,0.893719806763285,0.004830917874396135,0.0,0,0.0
17740471,2126040,7,21,8,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0.29411764705882354,0.0,0.7058823529411765,0.0,0.0,0,0.0
16448619,3417647,1,20,14,1.2196608088085437,2.690488384210948,53.66507558757592,541.9355208333334,432.0,0.0,162.0,0.0,0.0,0,0.1,0.0,0.9,0.0,0.0,0,0.0
19443451,423005,3,15,22,0.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0,0.10344827586206896,0.0,0.896551724137931,0.0,0.0,1,0.005747126436781609
13003042,6863298,8,11,9,0.0,0.0,0.0,0.0,1603.0,1.0,716.0,1.0,0.0,0,0.8421052631578947,0.0,0.15789473684210525,0.0,0.0,0,0.0
19206310,659808,2,11,17,0.0199865418518491,4.848542050608181e-05,0.1199192511110951,63.57875,29.0,0.0,13.0,0.0,0.0,0,0.07419354838709677,0.0032258064516129032,0.9225806451612903,0.0,0.0,0,0.0
5134640,14731543,2,22,6,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
19516370,350148,3,26,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.07633587786259542,0.0,0.9236641221374046,0.0,0.0,0,0.0
18399398,1467115,10,21,14,0.1285763461325327,0.0253384914090687,0.2571526922650654,193.0875,130.0,0.0,16.0,0.0,0.0,0,0.08441558441558442,0.0,0.9155844155844156,0.0,0.0,0,0.0
19483087,383119,3,21,12,0.0776706900643884,0.0062221571951349,30.99060533569098,422.5620833333333,274.0,0.0,2.0,0.0,0.0,0,0.1951219512195122,0.0,0.8048780487804879,0.0,0.0,0,0.0
17407820,2458636,6,4,14,0.0748563426437273,0.006918774549134,1.4222705102308195,466.0984722222222,34.0,0.0,28.0,0.0,0.0,0,0.176056338028169,0.0,0.823943661971831,0.0,0.0,0,0.0
18656114,1209952,11,26,13,2.634321388426888,10.979881742499122,250.26053190055435,2254.3112847222224,321.0,0.0,47.0,0.0,0.0,0,0.07913669064748201,0.014388489208633094,0.9064748201438849,0.0,0.0,0,0.0
14590972,5275538,4,15,16,3.960847048998452,69.43545781729125,229.7291288419102,1325.6926967592592,516.0,0.0,115.0,0.0,0.0,0,0.18309859154929578,0.0,0.8169014084507042,0.0,0.0,0,0.0
6190863,13675483,8,22,2,1.4525555610966288,18.6259076293233,162.68622284282242,2111.023912037037,292.0,0.0,104.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
19080330,786109,1,25,1,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,0.1,0.01,0.89,0.0,0.0,0,0.0
14086513,5779705,1,27,8,0.7191616281275156,2.4829310353091985,76.95029420964417,977.5517476851852,590.0,0.0,228.0,0.0,0.0,0,0.3633217993079585,0.0,0.6366782006920415,0.0,0.0,0,0.0
14018401,5847883,1,16,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0728476821192053,0.0,0.9271523178807947,0.0,0.0,0,0.0
17090545,2775548,4,20,22,0.0,0.0,0.0,0.0,398.0,0.0,1.0,0.0,0.0,0,0.0718232044198895,0.0,0.9281767955801105,0.0,0.0,1,0.0055248618784530384
13312722,6553643,9,28,6,0.0477893612864911,0.0021657820833275,0.6690510580108762,334.2847337962963,6.0,0.0,1.0,0.0,0.0,0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0,0.0
14209331,5656919,2,15,7,1.033425925925926,1.1276784366096868,27.9025,861.4149074074074,8.0,0.0,1.0,0.0,0.0,0,0.10038610038610038,0.0,0.8996138996138996,0.0,0.0,0,0.0
17559279,2307169,6,25,21,0.0771883799626902,0.0059304530141659,5.094433077537556,479.8208333333333,435.0,0.0,70.0,0.0,0.0,0,0.14049586776859505,0.03305785123966942,0.8264462809917356,0.0,0.0,0,0.0
17816845,2049666,8,1,1,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0,0.17560975609756097,0.00975609756097561,0.8146341463414634,0.0,0.0,1,0.004878048780487805
19449270,417264,3,16,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.17261904761904762,0.005952380952380952,0.8154761904761905,0.005952380952380952,0.0,0,0.0
19719600,146570,4,23,17,0.284121,0.1367483498169705,2.272968,883.9801967592592,16.0,0.0,9.0,0.0,0.0,0,0.0763888888888889,0.0,0.9166666666666666,0.006944444444444444,0.0,1,0.006944444444444444
19447850,418684,3,16,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.11920529801324503,0.0,0.8807947019867549,0.0,0.0,0,0.0
15035723,4830759,6,27,18,0.1948685976350715,0.307457147752825,73.8551985036921,896.8354861111111,1364.0,0.0,106.0,0.0,0.0,0,0.2536443148688047,0.0,0.7463556851311953,0.0,0.0,0,0.0
18799522,1066813,12,16,15,0.0856749019769926,0.0217172175628156,4.969144314665576,174.0888888888889,360.0,0.0,35.0,0.0,0.0,0,0.14583333333333334,0.005208333333333333,0.8489583333333334,0.0,0.0,0,0.0
12362406,7503723,5,3,16,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0,0.9949748743718593,0.005025125628140704,0.0,0.0,0.0,0,0.0
18957090,909265,1,7,18,0.5027682782418947,0.3989698267455778,2.011073112967579,441.94194444444446,104.0,0.0,13.0,0.0,0.0,0,0.25,0.0,0.75,0.0,0.0,0,0.0
18211657,1654605,9,25,8,0.2091568057916606,0.0326432000857109,8.784585843249749,361.2138888888889,568.0,0.0,14.0,0.0,0.0,0,0.07608695652173914,0.0,0.9239130434782609,0.0,0.0,1,0.005434782608695652
19595665,270452,4,6,9,1.0868440388169391,6.958379050914069,242.3662206561774,730.1634606481482,1031.0,0.0,391.0,0.0,0.0,0,0.1513157894736842,0.0,0.8421052631578947,0.006578947368421052,0.0,0,0.0
13879415,5986828,12,26,7,0.0,0.0,0.0,0.0,1595.0,0.0,674.0,0.0,0.0,0,0.4358974358974359,0.0,0.5641025641025641,0.0,0.0,0,0.0
14552478,5313705,4,9,16,1.6596658336290857,29.311842570078344,101.23961585137424,1935.5427083333327,577.0,0.0,145.0,0.0,0.0,0,0.08487084870848709,0.0,0.915129151291513,0.0,0.0,0,0.0
19705018,161464,4,21,16,0.3403906403502019,0.2944425443425256,11.232891131556665,153.0048611111111,526.0,0.0,10.0,0.0,0.0,0,0.03787878787878788,0.0,0.9621212121212122,0.0,0.0,0,0.0
19269019,597187,2,20,12,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0,0.0
18434457,1431842,10,26,12,0.1478885501762301,0.0181419556743406,6.654984757930356,686.2305671296297,78.0,0.0,1.0,0.0,0.0,0,0.13043478260869565,0.0,0.8695652173913043,0.0,0.0,0,0.0
12827535,7038542,7,14,21,2.1241397856255784,68.07056483104463,575.6418819045317,1358.3369444444445,837.0,0.0,95.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
12819063,7047014,7,13,13,2.1241397856255784,68.07056483104463,575.6418819045317,1358.3369444444445,837.0,0.0,95.0,0.0,0.0,0,0.9953703703703703,0.004629629629629629,0.0,0.0,0.0,0,0.0
18983094,882965,1,11,10,0.8209105263157895,4.503355152105265,15.5973,367.8073611111111,44.0,0.0,1.0,0.0,0.0,0,0.1625,0.0,0.8375,0.0,0.0,0,0.0
18904243,962237,12,31,8,1.0868440388169391,6.958379050914069,242.3662206561774,730.1634606481482,1031.0,0.0,391.0,0.0,0.0,0,0.09523809523809523,0.0,0.9047619047619048,0.0,0.0,0,0.0
17672654,2193546,7,11,20,0.4017724208774283,0.2881595530829201,41.78433177125255,375.75055555555554,310.0,0.0,16.0,0.0,0.0,0,0.12080536912751678,0.0,0.8791946308724832,0.0,0.0,1,0.006711409395973154
16408334,3457935,1,14,23,0.0842515643666241,0.0144322885003783,16.766061308958207,634.2830671296297,1410.0,0.0,187.0,0.0,0.0,0,0.06896551724137931,0.008620689655172414,0.9224137931034483,0.0,0.0,0,0.0
18542055,1324040,11,10,14,0.5962036727806783,11.128437081986302,367.2614624328978,180.0626388888889,290.0,0.0,44.0,0.0,0.0,0,0.07960199004975124,0.0,0.9203980099502488,0.0,0.0,0,0.0
15456498,4409771,9,2,2,0.0842515643666241,0.0144322885003783,16.766061308958207,634.2830671296297,1410.0,0.0,187.0,0.0,0.0,0,0.11203319502074689,0.0,0.8879668049792531,0.0,0.0,0,0.0
13281011,6585229,9,23,8,0.0972933354654972,0.0042129628849079,41.25237423737083,1242.7819328703704,291.0,0.0,32.0,0.0,0.0,0,0.41132075471698115,0.0,0.5886792452830188,0.0,0.0,0,0.0
18918923,947491,1,2,9,2.0322358646666667,4.476918897026063,30.483537970000004,473.2402777777778,16.0,0.0,10.0,0.0,0.0,0,0.1328125,0.0,0.8671875,0.0,0.0,0,0.0
14791080,5075443,5,17,6,0.6519509439079273,0.5962455752476377,50.85217362481833,1496.8864467592591,317.0,0.0,61.0,0.0,0.0,0,0.14754098360655737,0.0,0.8524590163934426,0.0,0.0,0,0.0
19116244,750025,1,30,2,0.0842515643666241,0.0144322885003783,16.766061308958207,634.2830671296297,1410.0,0.0,187.0,0.0,0.0,0,0.1357142857142857,0.007142857142857143,0.8571428571428571,0.0,0.0,1,0.007142857142857143
15074469,4792027,7,4,6,0.3376861403703703,0.1771028849713207,9.11752579,894.9871296296296,58.0,0.0,22.0,0.0,0.0,0,0.045454545454545456,0.0,0.9545454545454546,0.0,0.0,0,0.0
19485871,380663,3,21,22,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0.21888412017167383,0.0,0.7811158798283262,0.0,0.0,0,0.0
13926827,5939684,1,2,15,0.2307537303168564,0.1369410269138387,11.999193976476535,894.8218634259259,222.0,0.0,68.0,0.0,0.0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0,0.0
17833200,2033069,8,3,8,0.0842515643666241,0.0144322885003783,16.766061308958207,634.2830671296297,1410.0,0.0,187.0,0.0,0.0,0,0.09716599190283401,0.0,0.902834008097166,0.0,0.0,1,0.004048582995951417
15726745,4139397,10,11,18,0.3267501643307506,0.2236021728283039,9.80250492992252,534.0223263888889,102.0,0.0,36.0,0.0,0.0,0,0.14746543778801843,0.0,0.8525345622119815,0.0,0.0,0,0.0
15562032,4304499,9,18,17,0.5836753136892419,1.080250347298113,71.79206358377675,642.7975810185185,604.0,0.0,135.0,0.0,0.0,0,0.07766990291262135,0.0,0.9223300970873787,0.0,0.0,0,0.0
17213958,2652471,5,8,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.16417910447761194,0.0,0.835820895522388,0.0,0.0,0,0.0
11152472,8713973,10,29,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
